Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
660,,Wed Oct 11 23:45:40 EDT 2023,SocialDistance.pl,1697082340311,15193,0,(R)3(I)16(R)2(I)2(R)2,72.0,0.0,0.0,0.0,28.000000000000004,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.4666666666666667,1.2,0.0,[]
661,,Wed Oct 11 23:45:56 EDT 2023,SocialDistance.pl,1697082356208,-1,-1,(I)2(R)2(I)2(R)2(I)2(R)2(I)2(R)2(I)2(R)2(I)1(R)1(I)1(R)1(I)1,52.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
662,,Wed Oct 11 23:45:56 EDT 2023,SocialDistance.pl,1697082356485,5638,5638,(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)3(R)2(I)7,64.0,0.0,0.0,0.0,36.0,0.0,5.0,0.0,0.0,0.0,0.0,1.8,3.2,0.0,[]
663,,Wed Oct 11 23:46:02 EDT 2023,SocialDistance.pl,1697082362123,10790,0,(I)1(R)8(I)15,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,2.4,0.0,0.0,0.0,0.0,0.8,1.6,0.0,[]
664,,Wed Oct 11 23:46:12 EDT 2023,SocialDistance.pl,1697082372913,7211,7211,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,[]
665,,Wed Oct 11 23:46:20 EDT 2023,SocialDistance.pl,1697082380124,5873,5873,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,4.6,0.0,[]
666,,Wed Oct 11 23:46:25 EDT 2023,SocialDistance.pl,1697082385997,24304,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,1.0416666666666667,0.0,[]
667,,Wed Oct 11 23:46:50 EDT 2023,SocialDistance.pl,1697082410566,12419,0,(I)20(R)2(I)3,92.0,0.0,0.0,0.0,8.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.16666666666666666,1.9166666666666667,0.0,[]
668,,Wed Oct 11 23:47:02 EDT 2023,SocialDistance.pl,1697082422986,5759,5759,(I)2(R)1(I)20(R)2,88.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.6,4.4,0.0,[]
669,,Wed Oct 11 23:47:08 EDT 2023,SocialDistance.pl,1697082428745,1764,1764,(R)3(I)22,88.0,0.0,0.0,0.0,12.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,[]
670,,Wed Oct 11 23:47:10 EDT 2023,SocialDistance.pl,1697082430509,6114,6114,(I)1(R)3(I)19,86.95652173913044,0.0,0.0,0.0,13.043478260869565,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.5,3.3333333333333335,0.0,[]
671,,Wed Oct 11 23:47:16 EDT 2023,SocialDistance.pl,1697082436945,9566,9566,(I)14(R)1(I)4(R)2(I)2,86.95652173913044,0.0,0.0,0.0,13.043478260869565,0.0,2.5555555555555554,0.0,0.0,0.0,0.0,0.3333333333333333,2.2222222222222223,0.0,[]
672,,Wed Oct 11 23:47:28 EDT 2023,SocialDistance.pl,1697082448831,16039,0,(I)4(R)2(I)19,92.0,0.0,0.0,0.0,8.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.125,1.4375,0.0,[]
673,,Wed Oct 11 23:47:44 EDT 2023,SocialDistance.pl,1697082464870,9910,9910,(I)18(R)1(I)6,96.0,0.0,0.0,0.0,4.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.1111111111111111,2.6666666666666665,0.0,[]
674,,Wed Oct 11 23:47:53 EDT 2023,SocialDistance.pl,1697082473513,6074,6074,(I)12(R)12(I)1,52.0,0.0,0.0,0.0,48.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,2.0,2.1666666666666665,0.0,[]
675,,Wed Oct 11 23:47:59 EDT 2023,SocialDistance.pl,1697082479588,7632,7632,(I)20(R)1(I)4,96.0,0.0,0.0,0.0,4.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.14285714285714285,3.4285714285714284,0.0,[]
676,,Wed Oct 11 23:48:10 EDT 2023,SocialDistance.pl,1697082490217,79285,0,(I)24(F)1,96.0,0.0,0.0,4.0,0.0,0.0,0.31645569620253167,0.0,0.0,0.012658227848101266,0.0,0.0,0.3037974683544304,0.0,[]
677,,Wed Oct 11 23:49:30 EDT 2023,SocialDistance.pl,1697082570562,226715,0,(F)11(I)14,56.00000000000001,0.0,0.0,44.0,0.0,0.0,0.11061946902654868,0.0,0.0,0.048672566371681415,0.0,0.0,0.061946902654867256,0.0,[]
678,,Wed Oct 11 23:53:17 EDT 2023,SocialDistance.pl,1697082797276,18334,0,(I)1(F)2(I)10(R)5(I)3(R)2,60.86956521739131,0.0,0.0,8.695652173913043,30.434782608695656,0.0,1.2777777777777777,0.0,0.0,0.1111111111111111,0.0,0.3888888888888889,0.7777777777777778,0.0,[]
679,,Wed Oct 11 23:53:35 EDT 2023,SocialDistance.pl,1697082815608,15936,0,(R)1(I)24,96.0,0.0,0.0,0.0,4.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,1.6,0.0,[]
680,,Wed Oct 11 23:53:51 EDT 2023,SocialDistance.pl,1697082831544,9235,9235,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,[]
681,,Wed Oct 11 23:54:00 EDT 2023,SocialDistance.pl,1697082840999,6589,6589,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
682,,Wed Oct 11 23:54:07 EDT 2023,SocialDistance.pl,1697082847588,9484,9484,(I)17(R)6,73.91304347826086,0.0,0.0,0.0,26.08695652173913,0.0,2.5555555555555554,0.0,0.0,0.0,0.0,0.6666666666666666,1.8888888888888888,0.0,[]
683,,Wed Oct 11 23:54:17 EDT 2023,SocialDistance.pl,1697082857239,2753,2753,(R)22(I)3,12.0,0.0,0.0,0.0,88.0,0.0,12.5,0.0,0.0,0.0,0.0,11.0,1.5,0.0,[]
684,,Wed Oct 11 23:54:19 EDT 2023,SocialDistance.pl,1697082859992,4722,4722,(I)17(R)1(I)5,95.65217391304348,0.0,0.0,0.0,4.3478260869565215,0.0,5.75,0.0,0.0,0.0,0.0,0.25,5.5,0.0,[]
685,,Wed Oct 11 23:54:25 EDT 2023,SocialDistance.pl,1697082865180,14709,0,(I)2(R)2(I)1(R)1(I)17,86.95652173913044,0.0,0.0,0.0,13.043478260869565,0.0,1.6428571428571428,0.0,0.0,0.0,0.0,0.21428571428571427,1.4285714285714286,0.0,[]
686,,Wed Oct 11 23:54:39 EDT 2023,SocialDistance.pl,1697082879889,3703,3703,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,[]
687,,Wed Oct 11 23:54:43 EDT 2023,SocialDistance.pl,1697082883592,3630,3630,(I)9(R)3(I)12,87.5,0.0,0.0,0.0,12.5,0.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,[]
688,,Wed Oct 11 23:54:47 EDT 2023,SocialDistance.pl,1697082887349,52304,0,(I)21(F)2(I)2,92.0,0.0,0.0,8.0,0.0,0.0,0.4807692307692308,0.0,0.0,0.038461538461538464,0.0,0.0,0.4423076923076923,0.0,[]
689,,Wed Oct 11 23:55:39 EDT 2023,SocialDistance.pl,1697082939780,11082,0,(I)20(R)5,80.0,0.0,0.0,0.0,20.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.45454545454545453,1.8181818181818181,0.0,[]
690,,Wed Oct 11 23:55:50 EDT 2023,SocialDistance.pl,1697082950862,8362,8362,(R)2(I)23,92.0,0.0,0.0,0.0,8.0,0.0,3.125,0.0,0.0,0.0,0.0,0.25,2.875,0.0,[]
691,,Wed Oct 11 23:55:59 EDT 2023,SocialDistance.pl,1697082959224,2780,2780,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
692,,Wed Oct 11 23:56:02 EDT 2023,SocialDistance.pl,1697082962180,4553,4553,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
693,,Wed Oct 11 23:56:08 EDT 2023,SocialDistance.pl,1697082968503,12014,0,(I)13(R)3(I)9,88.0,0.0,0.0,0.0,12.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.25,1.8333333333333333,0.0,[]
694,,Wed Oct 11 23:56:20 EDT 2023,SocialDistance.pl,1697082980517,3457,3457,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
695,,Wed Oct 11 23:56:24 EDT 2023,SocialDistance.pl,1697082984241,18628,0,(I)20(R)1(I)4,96.0,0.0,0.0,0.0,4.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.05555555555555555,1.3333333333333333,0.0,[]
696,,Wed Oct 11 23:56:42 EDT 2023,SocialDistance.pl,1697083002870,8457,8457,(I)3(R)2(I)11(R)2(I)7,84.0,0.0,0.0,0.0,16.0,0.0,3.125,0.0,0.0,0.0,0.0,0.5,2.625,0.0,[]
697,,Wed Oct 11 23:56:51 EDT 2023,SocialDistance.pl,1697083011327,3136,3136,(I)15(R)2(I)8,92.0,0.0,0.0,0.0,8.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,[]
698,,Wed Oct 11 23:56:55 EDT 2023,SocialDistance.pl,1697083015199,38332,0,(I)2(F)2(I)2(R)1(I)1(R)1(I)4(R)3(I)9,72.0,0.0,0.0,8.0,20.0,0.0,0.6578947368421053,0.0,0.0,0.05263157894736842,0.0,0.13157894736842105,0.47368421052631576,0.0,[]
699,,Wed Oct 11 23:57:35 EDT 2023,SocialDistance.pl,1697083055555,4509,4509,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
700,,Wed Oct 11 23:57:40 EDT 2023,SocialDistance.pl,1697083060252,9888,9888,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,[]
701,,Wed Oct 11 23:57:50 EDT 2023,SocialDistance.pl,1697083070140,31313,0,(I)12(F)4(I)4(R)2,72.72727272727273,0.0,0.0,18.181818181818183,9.090909090909092,0.0,0.7096774193548387,0.0,0.0,0.12903225806451613,0.0,0.06451612903225806,0.5161290322580645,0.0,[]
702,,Wed Oct 11 23:58:21 EDT 2023,SocialDistance.pl,1697083101591,13915,0,(R)8(I)11(R)1(I)4,62.5,0.0,0.0,0.0,37.5,0.0,1.8461538461538463,0.0,0.0,0.0,0.0,0.6923076923076923,1.1538461538461537,0.0,[]
703,,Wed Oct 11 23:58:35 EDT 2023,SocialDistance.pl,1697083115506,63710,0,(I)5(F)2(I)1(F)2(I)11,80.95238095238095,0.0,0.0,19.047619047619047,0.0,0.0,0.3333333333333333,0.0,0.0,0.06349206349206349,0.0,0.0,0.2698412698412698,0.0,[]
704,,Wed Oct 11 23:59:39 EDT 2023,SocialDistance.pl,1697083179216,2645,2645,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
705,,Wed Oct 11 23:59:42 EDT 2023,SocialDistance.pl,1697083182481,16895,0,(R)2(I)6(R)2(I)3(R)1(I)1(R)1(F)2(I)2(R)1,57.14285714285714,0.0,0.0,9.523809523809524,33.33333333333333,0.0,1.3125,0.0,0.0,0.125,0.0,0.4375,0.75,0.0,[]
706,,Wed Oct 11 23:59:59 EDT 2023,SocialDistance.pl,1697083199380,11991,0,(R)2(I)5(R)3(I)12,77.27272727272727,0.0,0.0,0.0,22.727272727272727,0.0,2.0,0.0,0.0,0.0,0.0,0.45454545454545453,1.5454545454545454,0.0,[]
707,,Thu Oct 12 00:00:12 EDT 2023,SocialDistance.pl,1697083212421,67960,0,(I)1(F)2(I)20,91.30434782608695,0.0,0.0,8.695652173913043,0.0,0.0,0.34328358208955223,0.0,0.0,0.029850746268656716,0.0,0.0,0.31343283582089554,0.0,[]
708,,Thu Oct 12 00:01:20 EDT 2023,SocialDistance.pl,1697083280518,24566,0,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[]
709,,Thu Oct 12 00:01:45 EDT 2023,SocialDistance.pl,1697083305084,3614,3614,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
710,,Thu Oct 12 00:01:49 EDT 2023,SocialDistance.pl,1697083309194,35119,0,(I)7(F)4(I)1(D)1(I)4(F)2(I)1,65.0,5.0,0.0,30.0,0.0,0.0,0.5714285714285714,0.0,0.02857142857142857,0.17142857142857143,0.0,0.0,0.37142857142857144,0.0,[]
711,,Thu Oct 12 00:02:24 EDT 2023,SocialDistance.pl,1697083344313,41827,0,(I)1(F)2(I)14(R)6(I)1,66.66666666666666,0.0,0.0,8.333333333333332,25.0,0.0,0.5853658536585366,0.0,0.0,0.04878048780487805,0.0,0.14634146341463414,0.3902439024390244,0.0,[]
712,,Thu Oct 12 00:03:06 EDT 2023,SocialDistance.pl,1697083386141,8909,8909,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,[]
713,,Thu Oct 12 00:03:15 EDT 2023,SocialDistance.pl,1697083395050,35901,0,(I)5(F)1(I)1(F)1(I)9(R)1(I)6,87.5,0.0,0.0,8.333333333333332,4.166666666666666,0.0,0.6857142857142857,0.0,0.0,0.05714285714285714,0.0,0.02857142857142857,0.6,0.0,[]
714,,Thu Oct 12 00:03:50 EDT 2023,SocialDistance.pl,1697083430952,18517,0,(I)18(F)2(I)1(F)1,86.36363636363636,0.0,0.0,13.636363636363635,0.0,0.0,1.2222222222222223,0.0,0.0,0.16666666666666666,0.0,0.0,1.0555555555555556,0.0,[]
715,,Thu Oct 12 00:04:11 EDT 2023,SocialDistance.pl,1697083451751,28082,0,(F)1(I)8(R)2(I)6(R)1(I)1(R)1(I)1,76.19047619047619,0.0,0.0,4.761904761904762,19.047619047619047,0.0,0.75,0.0,0.0,0.03571428571428571,0.0,0.14285714285714285,0.5714285714285714,0.0,[]
716,,Thu Oct 12 00:04:39 EDT 2023,SocialDistance.pl,1697083479833,6002,6002,(I)3(R)6(I)16,76.0,0.0,0.0,0.0,24.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,1.0,3.1666666666666665,0.0,[]
717,,Thu Oct 12 00:04:45 EDT 2023,SocialDistance.pl,1697083485902,3041,3041,(I)16(R)4(I)5,84.0,0.0,0.0,0.0,16.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,1.3333333333333333,7.0,0.0,[]
718,,Thu Oct 12 00:04:48 EDT 2023,SocialDistance.pl,1697083488943,6153,6153,(I)21,100.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,[]
719,,Thu Oct 12 00:04:55 EDT 2023,SocialDistance.pl,1697083495694,36289,0,(I)1(F)4(I)1(R)1(I)12(F)2,66.66666666666666,0.0,0.0,28.57142857142857,4.761904761904762,0.0,0.5833333333333334,0.0,0.0,0.16666666666666666,0.0,0.027777777777777776,0.3888888888888889,0.0,[]
720,,Thu Oct 12 00:05:32 EDT 2023,SocialDistance.pl,1697083532278,109066,0,(I)1(F)2(I)21,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,0.22018348623853212,0.0,0.0,0.01834862385321101,0.0,0.0,0.2018348623853211,0.0,[]
721,,Thu Oct 12 00:07:21 EDT 2023,SocialDistance.pl,1697083641344,43486,0,(I)16(F)5,76.19047619047619,0.0,0.0,23.809523809523807,0.0,0.0,0.4883720930232558,0.0,0.0,0.11627906976744186,0.0,0.0,0.37209302325581395,0.0,[]
722,,Thu Oct 12 00:08:05 EDT 2023,SocialDistance.pl,1697083685216,31447,0,(F)1(I)24,96.0,0.0,0.0,4.0,0.0,0.0,0.8064516129032258,0.0,0.0,0.03225806451612903,0.0,0.0,0.7741935483870968,0.0,[]
723,,Thu Oct 12 00:08:37 EDT 2023,SocialDistance.pl,1697083717088,-1974,-1974,(I)10(R)2(I)9,90.47619047619048,0.0,0.0,0.0,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
724,,Thu Oct 12 00:08:39 EDT 2023,SocialDistance.pl,1697083719226,17212,0,(R)1(I)24,96.0,0.0,0.0,0.0,4.0,0.0,1.4705882352941178,0.0,0.0,0.0,0.0,0.058823529411764705,1.411764705882353,0.0,[]
725,,Thu Oct 12 00:08:56 EDT 2023,SocialDistance.pl,1697083736438,47054,0,(I)7(R)2(I)12,90.47619047619048,0.0,0.0,0.0,9.523809523809524,0.0,0.44680851063829785,0.0,0.0,0.0,0.0,0.0425531914893617,0.40425531914893614,0.0,[]
726,,Thu Oct 12 00:09:43 EDT 2023,SocialDistance.pl,1697083783492,53690,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,0.4716981132075472,0.0,0.0,0.0,0.0,0.0,0.4716981132075472,0.0,[]
727,,Thu Oct 12 00:10:42 EDT 2023,SocialDistance.pl,1697083842455,27315,0,(F)2(I)22,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,0.8888888888888888,0.0,0.0,0.07407407407407407,0.0,0.0,0.8148148148148148,0.0,[]
728,,Thu Oct 12 00:11:10 EDT 2023,SocialDistance.pl,1697083870769,2771,2771,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
729,,Thu Oct 12 00:11:13 EDT 2023,SocialDistance.pl,1697083873540,15449,0,(I)7(F)2(I)12,90.47619047619048,0.0,0.0,9.523809523809524,0.0,0.0,1.4,0.0,0.0,0.13333333333333333,0.0,0.0,1.2666666666666666,0.0,[]
730,,Thu Oct 12 00:11:28 EDT 2023,SocialDistance.pl,1697083888989,31646,0,(I)5(F)4(I)2(R)6(I)6,56.52173913043478,0.0,0.0,17.391304347826086,26.08695652173913,0.0,0.7419354838709677,0.0,0.0,0.12903225806451613,0.0,0.1935483870967742,0.41935483870967744,0.0,[]
731,,Thu Oct 12 00:12:00 EDT 2023,SocialDistance.pl,1697083920870,26201,0,(F)2(I)21,91.30434782608695,0.0,0.0,8.695652173913043,0.0,0.0,0.8846153846153846,0.0,0.0,0.07692307692307693,0.0,0.0,0.8076923076923077,0.0,[]
732,,Thu Oct 12 00:12:27 EDT 2023,SocialDistance.pl,1697083947210,12561,0,(I)10(F)2(I)13,92.0,0.0,0.0,8.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.16666666666666666,0.0,0.0,1.9166666666666667,0.0,[]
733,,Thu Oct 12 00:12:39 EDT 2023,SocialDistance.pl,1697083959771,1518,1518,(I)14(R)1(I)4(R)1(I)5,92.0,0.0,0.0,0.0,8.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,[]
734,,Thu Oct 12 00:12:41 EDT 2023,SocialDistance.pl,1697083961289,60566,0,(I)8(F)2(I)2(F)2(I)7,80.95238095238095,0.0,0.0,19.047619047619047,0.0,0.0,0.35,0.0,0.0,0.06666666666666667,0.0,0.0,0.2833333333333333,0.0,[]
735,,Thu Oct 12 00:13:41 EDT 2023,SocialDistance.pl,1697084021855,17926,0,(I)10(F)2(I)9,90.47619047619048,0.0,0.0,9.523809523809524,0.0,0.0,1.2352941176470589,0.0,0.0,0.11764705882352941,0.0,0.0,1.1176470588235294,0.0,[]
736,,Thu Oct 12 00:13:59 EDT 2023,SocialDistance.pl,1697084039781,17134,0,(I)10(R)1(I)8(R)2,85.71428571428571,0.0,0.0,0.0,14.285714285714285,0.0,1.2352941176470589,0.0,0.0,0.0,0.0,0.17647058823529413,1.0588235294117647,0.0,[]
737,,Thu Oct 12 00:14:17 EDT 2023,SocialDistance.pl,1697084057251,3931,3931,(I)22(R)2(I)1,92.0,0.0,0.0,0.0,8.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,7.666666666666667,0.0,[]
738,,Thu Oct 12 00:14:21 EDT 2023,SocialDistance.pl,1697084061182,15981,0,(I)3(R)4(I)9(R)5,57.14285714285714,0.0,0.0,0.0,42.857142857142854,0.0,1.4,0.0,0.0,0.0,0.0,0.6,0.8,0.0,[]
739,,Thu Oct 12 00:14:37 EDT 2023,SocialDistance.pl,1697084077163,5727,5727,(R)1(I)9(R)1(I)1(R)1(I)1(R)1(I)2(R)8,52.0,0.0,0.0,0.0,48.0,0.0,5.0,0.0,0.0,0.0,0.0,2.4,2.6,0.0,[]
740,,Thu Oct 12 00:14:43 EDT 2023,SocialDistance.pl,1697084083947,48105,0,(I)6(R)4(I)3(F)2(R)2(I)4,61.904761904761905,0.0,0.0,9.523809523809524,28.57142857142857,0.0,0.4375,0.0,0.0,0.041666666666666664,0.0,0.125,0.2708333333333333,0.0,[]
741,,Thu Oct 12 00:15:33 EDT 2023,SocialDistance.pl,1697084133297,2204,2204,(I)17(R)3(I)5,88.0,0.0,0.0,0.0,12.0,0.0,12.5,0.0,0.0,0.0,0.0,1.5,11.0,0.0,[]
742,,Thu Oct 12 00:15:35 EDT 2023,SocialDistance.pl,1697084135501,288569,0,(I)8(F)13,38.095238095238095,0.0,0.0,61.904761904761905,0.0,0.0,0.07291666666666667,0.0,0.0,0.04513888888888889,0.0,0.0,0.027777777777777776,0.0,[]
743,,Thu Oct 12 00:23:42 EDT 2023,SocialDistance.pl,1697084622747,348020,0,(F)3(I)3(F)2(I)8(F)2(I)7,72.0,0.0,0.0,28.000000000000004,0.0,0.0,0.07183908045977011,0.0,0.0,0.020114942528735632,0.0,0.0,0.05172413793103448,0.0,[]
744,,Thu Oct 12 00:29:30 EDT 2023,SocialDistance.pl,1697084970767,25937,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[]
745,,Thu Oct 12 00:29:56 EDT 2023,SocialDistance.pl,1697084996911,1919,1919,(I)12(R)10(I)3,60.0,0.0,0.0,0.0,40.0,0.0,25.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,[]
746,,Thu Oct 12 00:29:58 EDT 2023,SocialDistance.pl,1697084998830,30999,0,(I)12(F)2(I)2(F)2,77.77777777777779,0.0,0.0,22.22222222222222,0.0,0.0,0.6,0.0,0.0,0.13333333333333333,0.0,0.0,0.4666666666666667,0.0,[]
747,,Thu Oct 12 00:30:30 EDT 2023,SocialDistance.pl,1697085030410,227553,0,(I)4(F)20(I)1,20.0,0.0,0.0,80.0,0.0,0.0,0.11013215859030837,0.0,0.0,0.0881057268722467,0.0,0.0,0.022026431718061675,0.0,[]
748,,Thu Oct 12 00:34:17 EDT 2023,SocialDistance.pl,1697085257963,12828,0,(I)12(R)1(I)10(I R)1(I)1,96.0,0.0,0.0,0.0,8.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.16666666666666666,2.0,0.0,[]
749,,Thu Oct 12 00:34:30 EDT 2023,SocialDistance.pl,1697085270791,40733,0,(I)1(I R)1(I)9(F)2(I)7,90.0,0.0,0.0,10.0,5.0,0.0,0.5,0.0,0.0,0.05,0.0,0.025,0.45,0.0,[]
750,,Thu Oct 12 00:35:12 EDT 2023,SocialDistance.pl,1697085312201,27820,0,(I)11(F)2(I)2(I R)1(I)2(I R)1(I)2,90.47619047619048,0.0,0.0,9.523809523809524,9.523809523809524,0.0,0.7777777777777778,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.7037037037037037,0.0,[]
751,,Thu Oct 12 00:35:40 EDT 2023,SocialDistance.pl,1697085340358,30268,0,(R)2(I)10(I R)1(I)10(F)2,84.0,0.0,0.0,8.0,12.0,0.0,0.8333333333333334,0.0,0.0,0.06666666666666667,0.0,0.1,0.7,0.0,[]
752,,Thu Oct 12 00:36:11 EDT 2023,SocialDistance.pl,1697085371216,17816,0,(F)3(I)1(R)2(I)3(R)3(I)1(R)1(F)1(I)10,60.0,0.0,0.0,16.0,24.0,0.0,1.4705882352941178,0.0,0.0,0.23529411764705882,0.0,0.35294117647058826,0.8823529411764706,0.0,[]
753,,Thu Oct 12 00:36:29 EDT 2023,SocialDistance.pl,1697085389032,13922,0,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,0.0,0.0,0.0,0.0,0.0,1.7692307692307692,0.0,[]
754,,Thu Oct 12 00:36:44 EDT 2023,SocialDistance.pl,1697085404382,24012,0,(I)10(R)2(I)5(F)2,78.94736842105263,0.0,0.0,10.526315789473683,10.526315789473683,0.0,0.7916666666666666,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.625,0.0,[]
755,,Thu Oct 12 00:37:09 EDT 2023,SocialDistance.pl,1697085429587,16790,0,(I)8(R)1(I)10(R)2(I)4,88.0,0.0,0.0,0.0,12.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.1875,1.375,0.0,[]
756,,Thu Oct 12 00:37:26 EDT 2023,SocialDistance.pl,1697085446756,12054,0,(I)3(D)1(F)2(I)6(R)4(I)4(R)1,61.904761904761905,4.761904761904762,0.0,9.523809523809524,23.809523809523807,0.0,1.75,0.0,0.08333333333333333,0.16666666666666666,0.0,0.4166666666666667,1.0833333333333333,0.0,[]
757,,Thu Oct 12 00:37:38 EDT 2023,SocialDistance.pl,1697085458810,11300,0,(R)3(I)22,88.0,0.0,0.0,0.0,12.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.0,[]
758,,Thu Oct 12 00:37:24 EDT 2023,SocialDistance.pl,1697085444222,41902,0,(I)1(R)1(I)1(R)1(I)1(R)1(I)3(R)2(I)12,78.26086956521739,0.0,0.0,0.0,21.73913043478261,0.0,0.5609756097560976,0.0,0.0,0.0,0.0,0.12195121951219512,0.43902439024390244,0.0,[]
759,,Thu Oct 12 00:38:06 EDT 2023,SocialDistance.pl,1697085486350,8595,8595,(I)22(R)2(I)1,92.0,0.0,0.0,0.0,8.0,0.0,3.125,0.0,0.0,0.0,0.0,0.25,2.875,0.0,[]
760,,Thu Oct 12 00:38:14 EDT 2023,SocialDistance.pl,1697085494945,-3406,-3406,(I)16(R)1(I)4,95.23809523809523,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
761,,Thu Oct 12 00:38:14 EDT 2023,SocialDistance.pl,1697085494410,36399,0,(R)1(I)24,96.0,0.0,0.0,0.0,4.0,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.027777777777777776,0.6666666666666666,0.0,[]
762,,Thu Oct 12 00:38:50 EDT 2023,SocialDistance.pl,1697085530809,3257,3257,(I)5(R)7(I)13,72.0,0.0,0.0,0.0,28.000000000000004,0.0,8.333333333333334,0.0,0.0,0.0,0.0,2.3333333333333335,6.0,0.0,[]
